"","store_id","n","avg","hour2_p","hour6_p","hour10_p","hour14_p","hour18_p","hour22_p"
"287",290,8265,45.5333333333333,0,3.5329703569268,39.7580157289776,31.373260738052,23.8959467634604,0
"288",291,90,6511.07777777778,0,2.22222222222222,34.4444444444444,44.4444444444444,6.66666666666667,2.22222222222222
"289",292,1174,137.397785349233,17.2913117546848,0,0.255536626916525,3.91822827938671,46.5076660988075,22.1465076660988
"290",293,20250,112.979358024691,5.8716049382716,0,0.385185185185185,6.11851851851852,49.6740740740741,23.9308641975309
"291",294,10475,145.688210023866,4.10501193317422,5.91885441527446,38.3102625298329,14.9976133651551,27.1694510739857,5.56563245823389
"292",295,8,828.125,0,0,25,50,12.5,0
"293",296,182,1481.86263736264,0,0,16.4835164835165,43.4065934065934,35.7142857142857,0
"294",297,76,332.894736842105,0,0,3.94736842105263,53.9473684210526,38.1578947368421,0
"295",298,26,592.923076923077,0,7.69230769230769,42.3076923076923,26.9230769230769,15.3846153846154,0
"296",299,254,96.0511811023622,0,6.69291338582677,31.1023622047244,39.3700787401575,21.259842519685,0
"297",300,301,241.41196013289,0,0,28.2392026578073,46.1794019933555,24.5847176079734,0
"298",301,372,640.279569892473,0,9.13978494623656,34.6774193548387,47.8494623655914,4.56989247311828,0
"299",302,11591,37.2287982055043,0.120783366404969,1.95841601242343,16.8751617634371,27.7370373565698,36.0106979553102,8.98110603054094
"300",303,206,68.2233009708738,0,0,5.8252427184466,28.6407766990291,52.4271844660194,4.36893203883495
"301",304,2,2967.5,50,0,50,0,0,0
"302",305,18,1008.33333333333,0,16.6666666666667,11.1111111111111,27.7777777777778,44.4444444444444,0
"303",306,62,1059.27419354839,19.3548387096774,0,0,0,22.5806451612903,30.6451612903226
"304",307,110,270.318181818182,0,0,30,59.0909090909091,8.18181818181818,0
"305",308,334,85.4101796407186,0,0.29940119760479,2.9940119760479,21.5568862275449,61.0778443113772,1.79640718562874
"306",309,8235,32.1899210686096,0,0.971463266545234,22.9508196721311,36.8063145112325,33.090467516697,1.04432301153613
"307",310,3737,206.934974578539,0,3.31816965480332,58.6566764784587,19.8287396307198,17.3401123896173,0.160556596200161
"308",311,373,214.638069705094,0,0,12.3324396782842,12.8686327077748,70.2412868632708,0.536193029490617
"309",312,41,1656.70731707317,0,2.4390243902439,43.9024390243902,51.219512195122,2.4390243902439,0
"310",313,21,697.142857142857,0,0,14.2857142857143,42.8571428571429,28.5714285714286,4.76190476190476
"311",314,3458,441.606419895894,0,0.722961249277039,29.5257374204743,21.6020821283979,46.7032967032967,0.0289184499710815
"312",315,139,1255.15827338129,0,0,17.9856115107914,68.3453237410072,11.5107913669065,0
"313",316,13,93.4615384615385,0,0,30.7692307692308,61.5384615384615,7.69230769230769,0
"314",317,250,344.42,0,0,2.4,37.2,53.2,0
"315",318,486,224.022633744856,0,0,10.9053497942387,34.9794238683128,49.7942386831276,0
"316",319,7,422,0,14.2857142857143,57.1428571428571,0,14.2857142857143,0
"317",320,16,10042.3125,0,0,37.5,56.25,6.25,0
"318",321,94,178.085106382979,0,0,32.9787234042553,22.3404255319149,43.6170212765958,0
"319",322,37,1193.24324324324,0,2.7027027027027,10.8108108108108,13.5135135135135,54.0540540540541,0
"320",323,25221,37.3616430752151,0,13.3936005709528,34.5148883866619,18.8176519567027,33.1073311922604,0
"321",324,29,1353.44827586207,0,0,6.89655172413793,31.0344827586207,55.1724137931034,0
"322",325,3578,206.702627166015,0,0,22.4427054220235,31.1906092789268,45.0251537171604,0.0279485746226942
"323",326,1465,361.082593856655,0,10.4436860068259,34.8805460750853,32.1501706484642,21.0238907849829,0
"324",327,1055,385.00663507109,0,0.0947867298578199,13.3649289099526,14.9763033175355,70.0473933649289,0
"325",328,169,87.8520710059172,0,0,28.9940828402367,60.3550295857988,6.50887573964497,0
"326",329,2263,58.8930623066726,0,3.53513035793195,13.4776844896156,23.5086168802475,55.8108705258506,0.0441891294741494
"327",330,20,3480,10,0,0,0,15,55
"328",331,1260,97.7230158730159,0.0793650793650794,0,0,3.0952380952381,54.5238095238095,22.3015873015873
"329",332,130,565.153846153846,0,1.53846153846154,50.7692307692308,26.9230769230769,19.2307692307692,0.769230769230769
"330",333,5034,210.577075883989,0.317838696861343,0,0.218514104092173,2.99960270162892,59.3563766388558,21.6328963051252
"331",334,59,21334.7457627119,0,23.728813559322,38.9830508474576,32.2033898305085,1.69491525423729,0
"332",335,11263,48.0788422267602,0,6.90757347065613,37.2902423865755,31.1817455384889,23.9367841605256,0
"333",336,95,286.968421052632,0,0,36.8421052631579,42.1052631578947,20,0
"334",337,702,228.655270655271,5.55555555555556,0.142450142450142,2.70655270655271,15.0997150997151,24.9287749287749,34.1880341880342
"335",338,4236,132.661473087819,0,0.118035882908404,45.3966005665722,15.4154863078376,35.056657223796,0.708215297450425
"336",339,258,407.248062015504,0.387596899224806,0,16.6666666666667,45.3488372093023,36.4341085271318,0.387596899224806
"337",340,12,2313,0,0,50,50,0,0
"338",341,7061,72.7134966718595,0,0.0424868998725393,51.7207194448378,16.7681631496955,29.2451494122646,0.240759099277723
"339",342,373,113.404825737265,0,0,27.6139410187668,24.9329758713137,45.0402144772118,0
"340",343,4995,88.8676676676677,0,0.14014014014014,22.0620620620621,33.8738738738739,40.4404404404404,0
"341",344,75,110.493333333333,0,0,9.33333333333333,41.3333333333333,49.3333333333333,0
"342",345,1667,85.5272945410918,0,0.0599880023995201,20.5758848230354,60.7078584283143,17.2165566886623,0
"343",346,20,951.95,0,0,25,65,10,0
"344",347,90,100.5,0,0,32.2222222222222,21.1111111111111,40,0
"345",348,655,122.929770992366,0,0,35.5725190839695,18.7786259541985,39.0839694656489,1.52671755725191
"346",349,738,481.353658536585,0,0,21.9512195121951,37.3983739837398,35.7723577235772,0
"347",350,4,0,0,0,50,0,0,0
"348",351,46,195.04347826087,0,0,0,2.17391304347826,23.9130434782609,41.304347826087
"349",352,2079,164.759980759981,0,0,86.6281866281866,4.52140452140452,7.93650793650794,0.0481000481000481
"350",353,61,566.55737704918,0,0,3.27868852459016,52.4590163934426,39.344262295082,0
"351",354,158,272.905063291139,0,0,29.746835443038,39.873417721519,27.8481012658228,0
"352",355,10563,32.4478841238285,0,0.530152418820411,39.9413045536306,31.8186121367036,27.1703114645461,0
"353",356,22718,24.4918566775244,0,21.3487102737917,46.1132141913901,20.6972444757461,10.7315784840215,0
"354",357,1009,45.3250743310208,0,0.0991080277502478,6.34291377601586,29.8315163528246,53.3201189296333,0.198216055500496
"355",358,714,133.501400560224,0,0,76.7507002801121,5.04201680672269,17.5070028011204,0.140056022408964
"356",359,900,328.765555555556,0,0,0.111111111111111,4.88888888888889,75,6
"357",360,676,580.340236686391,31.0650887573964,0,0,0,7.84023668639053,48.3727810650888
"358",361,2988,114.338018741633,4.25033467202142,0,0.167336010709505,3.4136546184739,47.623828647925,27.8112449799197
"359",362,5675,64.6519823788546,0.740088105726872,3.54185022026432,40.5286343612335,20.863436123348,32.6167400881057,0.933920704845815
"360",363,2062,380.029097963143,0,0,19.8836081474297,36.5179437439379,41.7555771096023,0.0969932104752667
"361",364,39,218.461538461538,0,0,0,0,58.974358974359,35.8974358974359
"362",365,930,185.158064516129,17.6344086021505,0,0,0.43010752688172,25.4838709677419,42.4731182795699
"363",366,1855,180.212398921833,0,0,17.1428571428571,25.5525606469003,55.256064690027,0.0539083557951483
"364",367,3314,110.02414001207,0.271575135787568,0,3.74170187085094,16.053108026554,54.0736270368135,14.0615570307785
"365",368,214,104.14953271028,0,0,39.7196261682243,42.5233644859813,15.8878504672897,0
"366",369,1353,48.0118255728012,0,0,24.2424242424242,38.5070214338507,36.8810051736881,0
"367",370,196,5154.95408163265,0,0.510204081632653,11.2244897959184,25.5102040816327,26.0204081632653,0.510204081632653
"368",371,486,635.670781893004,0,4.73251028806584,41.9753086419753,48.9711934156379,2.26337448559671,0
"369",372,486,209.150205761317,0,0.411522633744856,32.9218106995885,53.9094650205761,12.1399176954733,0
"370",373,14019,27.4016691632784,2.16848562664955,7.88929310221842,18.4820600613453,19.5163706398459,36.8499893002354,7.8464940437977
"371",374,429,246.599067599068,0,0,31.7016317016317,51.7482517482517,15.1515151515152,0.233100233100233
"372",375,1595,151.188087774295,21.3166144200627,0.250783699059561,0.0626959247648903,0.125391849529781,22.884012539185,39.1849529780564
"373",376,32,1406.25,0,0,43.75,37.5,6.25,0
"374",377,2557,246.096597575284,10.7547907704341,2.73758310520141,4.84943292921392,13.7661321861557,39.6167383652718,18.7328901055925
"375",378,4084,110.273506366308,0.0979431929480901,0,0.0979431929480901,8.17825661116552,49.6571988246817,26.0039177277179
"376",379,601,101.815307820299,0,0,0,10.3161397670549,58.2362728785358,17.6372712146423
"377",380,1500,325.89,0.533333333333333,0,0.0666666666666667,1.46666666666667,72,10.0666666666667
"378",381,1684,118.052256532067,0,0.475059382422803,36.0451306413302,15.7957244655582,43.7648456057007,1.30641330166271
"379",382,2992,199.345922459893,1.93850267379679,1.90508021390374,14.9064171122995,18.048128342246,33.1885026737968,17.8810160427807
"380",383,634,157.547318611987,0,7.72870662460568,38.3280757097792,41.1671924290221,12.1451104100946,0
"381",384,5707,221.756089013492,9.91764499737165,3.08393201331698,5.9926406167864,22.2358507096548,32.0658840021027,18.1181005782373
"382",386,7,264.285714285714,0,0,28.5714285714286,57.1428571428571,0,0
"383",387,2,435,0,0,0,0,0,100
"384",388,1946,285.258992805755,0,0,19.1161356628983,10.7399794450154,63.5149023638232,0.616649537512847
"385",389,7,14642.8571428571,0,0,28.5714285714286,42.8571428571429,0,0
"386",390,5935,62.6764953664701,0.050547598989048,0,3.82476832350463,38.8205560235889,43.9595619208088,3.01600673967987
"387",391,1202,113.731281198003,0,0.415973377703827,38.6023294509151,25.4575707154742,31.9467554076539,0
"388",392,39,853.076923076923,0,0,28.2051282051282,43.5897435897436,28.2051282051282,0
"389",393,8405,332.860678167757,1.35633551457466,0.0356930398572278,7.16240333135039,24.3664485425342,47.0672218917311,9.32778108268888
"390",394,10350,69.3374879227053,5.36231884057971,7.97101449275362,25.9806763285024,9.60386473429952,33.1304347826087,11.6521739130435
"391",395,170,841.147058823529,20,0,0,0,7.05882352941176,50.5882352941176
"392",396,736,241.607336956522,0,0,29.4836956521739,53.804347826087,10.4619565217391,0
"393",397,200,1485.44,0,0.5,16.5,45,33.5,0.5
"394",398,1441,111.412213740458,0,0,17.8348369188064,20.263705759889,54.823039555864,2.35947258848022
"395",399,337,486.231454005935,15.4302670623145,0,0,0,7.12166172106825,58.7537091988131
"396",400,345,467.310144927536,0,0,20,39.7101449275362,32.1739130434783,0
"397",401,1725,310.096231884058,0,0.289855072463768,6.08695652173913,18.0289855072464,70.9565217391304,0.347826086956522
"398",402,746,173.3418230563,23.0563002680965,0.670241286863271,0,0.402144772117962,20.911528150134,39.4101876675603
"399",403,239,376.297071129707,0,7.94979079497908,47.2803347280335,38.9121338912134,3.34728033472803,0
"400",404,5358,24.7123926838373,0,1.47443075774543,28.9660321015304,34.9010824934677,31.6536020903322,0.111982082866741
"401",405,1442,72.4882108183079,0.208044382801664,0,28.7101248266297,21.0124826629681,37.1705963938974,7.90568654646325
"402",406,272,102.691176470588,0,0,31.25,57.3529411764706,6.25,0
"403",407,2291,127.479703186381,1.3094718463553,0,5.71802706241816,11.3051069402008,45.9624618070712,21.1261457878656
"404",408,3802,43.7966859547607,1.18358758548133,0,10.1525512887954,21.6465018411362,36.3755917937927,19.3319305628617
"405",409,184,444.646739130435,0,0,18.4782608695652,40.2173913043478,38.0434782608696,0
"406",410,113,396.238938053097,13.2743362831858,1.76991150442478,3.53982300884956,15.929203539823,26.5486725663717,30.0884955752212
"407",411,205,192.253658536585,20,0.975609756097561,0,0,8.78048780487805,52.1951219512195
"408",412,451,158.381374722838,0.221729490022173,0,23.059866962306,40.1330376940133,34.589800443459,0
"409",413,1258,34.7337042925278,0,0.874403815580286,39.7456279809221,51.5898251192369,6.20031796502385,0
"410",414,6349,426.641833359584,0,0,20.9639313277682,6.14269963773823,64.9236100173256,0.551267916207277
"411",415,2374,84.3542544229149,0,31.2973883740522,26.4111204717776,38.7531592249368,1.97978096040438,0
"412",416,200,259.595,0,0,29,8.5,57.5,1.5
"413",417,34,215.029411764706,0,0,17.6470588235294,50,32.3529411764706,0
"414",418,12,155.083333333333,0,0,0,50,33.3333333333333,0
"415",419,1598,186.592615769712,14.3929912390488,0.125156445556946,0,0,21.4017521902378,44.5556946182728
"416",420,2963,120.49746878164,0,0,43.4357070536618,17.8535268309146,36.8545393182585,0.10124873439082
"417",421,9,658.333333333333,0,11.1111111111111,55.5555555555556,22.2222222222222,11.1111111111111,0
"418",422,968,240.784090909091,1.34297520661157,0,16.9421487603306,35.7438016528926,23.7603305785124,10.4338842975207
"419",423,9002,128.489668962453,0.0111086425238836,0,68.50699844479,0.977560542101755,27.293934681182,0.15552099533437
"420",424,3481,110.035047400172,0.0287273771904625,0,47.3427176098822,18.5004309106579,33.8121229531744,0
"421",425,4094,74.5683927699072,0,0,0,13.5319980459209,71.7391304347826,4.78749389350269
"422",426,1038,909.600192678227,18.8824662813102,0,0,0,6.9364161849711,52.8901734104046
"423",427,16,5990.625,0,0,6.25,43.75,50,0
"424",428,33285,39.4232837614541,6.02373441490161,2.78503830554304,11.5126934054379,24.0979420159231,31.4225627159381,14.7604025837464
"425",429,2180,134.566972477064,18.6697247706422,0,0.0917431192660551,1.60550458715596,24.954128440367,41.0091743119266
"426",430,367,108.261580381471,0.272479564032698,0,0.272479564032698,3.81471389645777,62.6702997275204,16.3487738419619
"427",431,1973,274.993917891536,2.83831728332489,0,0,0.0506842372022301,48.9102889001521,28.8393309680689
"428",432,345,149.831884057971,0,0,14.4927536231884,12.1739130434783,65.7971014492754,0
"429",433,279,3421.47311827957,0,0.3584229390681,26.5232974910394,34.0501792114695,27.5985663082437,0.3584229390681
"430",434,68,132.191176470588,0,0,38.2352941176471,51.4705882352941,7.35294117647059,0
"431",435,69,5531.65217391304,0,1.44927536231884,23.1884057971014,43.4782608695652,27.536231884058,1.44927536231884
"432",436,109,237.825688073395,0,0,0,3.6697247706422,60.5504587155963,14.6788990825688
"433",437,86,688.011627906977,0,0,3.48837209302326,51.1627906976744,38.3720930232558,0
"434",438,439,123.348519362187,0,0.911161731207289,27.3348519362187,39.4077448747153,31.2072892938497,0.227790432801822
"435",439,915,74.8765027322404,0,0,10.3825136612022,58.7978142076503,30.2732240437158,0
"436",440,4430,151.267945823928,9.48081264108352,11.3995485327314,12.5282167042889,6.97516930022573,38.7133182844244,12.6185101580135
"437",441,667,179.502248875562,30.5847076461769,5.24737631184408,0,0,9.29535232383808,45.2773613193403
"438",442,3061,172.545573342045,0,1.04540999673309,20.4835021234891,37.3734073832081,40.5749754982032,0
"439",443,2305,38.0737527114967,6.50759219088937,5.33622559652928,8.93709327548807,22.2993492407809,36.0954446854664,13.3622559652928
"440",444,388,788.471649484536,0,0.257731958762887,12.3711340206186,14.4329896907216,70.8762886597938,0.515463917525773
"441",445,515,113.499029126214,0,0,26.9902912621359,13.5922330097087,53.9805825242718,0.388349514563107
"442",446,359,151.891364902507,0,3.62116991643454,25.3481894150418,38.4401114206128,31.4763231197772,0
"443",447,362,975.690607734807,40.0552486187845,0,0,0,5.80110497237569,42.8176795580111
"444",448,54,151.666666666667,0,0,20.3703703703704,27.7777777777778,35.1851851851852,0
"445",449,410,513.160975609756,12.6829268292683,0,0,0,14.6341463414634,54.1463414634146
"446",450,496,167.987903225806,0,0,22.1774193548387,16.9354838709677,48.991935483871,2.62096774193548
"447",451,2279,124.34137779728,0,0,67.7928916191312,2.23782360684511,26.941641070645,0.0438788942518649
"448",452,3263,105.658289917254,0,0,0.0612932883849218,11.6457247931352,63.8063132087036,9.2552865461232
"449",453,8,1443.75,0,0,50,12.5,25,0
"450",454,10,493.5,0,0,30,10,10,0
"451",455,583,759.763293310463,0,0,0.514579759862779,0.343053173241852,87.8216123499142,2.57289879931389
"452",456,1861,90.5599140247179,0,6.01826974744761,52.4986566362171,18.3772165502418,22.8909188608275,0
"453",457,546,91.3864468864469,0,0,41.3919413919414,23.4432234432234,34.4322344322344,0
"454",458,112,187.991071428571,0.892857142857143,0,6.25,16.9642857142857,42.8571428571429,21.4285714285714
"455",459,721,1600.86546463245,0,5.40915395284327,34.8127600554785,43.4119278779473,14.7018030513176,0
"456",460,30,307.566666666667,0,0,30,60,3.33333333333333,0
"457",461,120,2067.91666666667,0,5,16.6666666666667,77.5,0,0
"458",462,4459,117.250728862974,0,0,17.873962771922,19.6008073559094,59.0266875981162,0.0224265530387979
"459",463,19,664.473684210526,0,0,5.26315789473684,84.2105263157895,10.5263157894737,0
"460",464,78,1067.48717948718,0,5.12820512820513,30.7692307692308,53.8461538461538,10.2564102564103,0
"461",465,107,1114.81308411215,0,0,19.6261682242991,60.7476635514019,15.8878504672897,0
"462",466,1018,338.089390962672,0,0,34.5776031434185,10.9037328094303,52.1611001964637,0.392927308447937
"463",467,1474,35.5970149253731,0,0,16.2822252374491,50.5427408412483,31.6146540027137,0
"464",468,2,2000,0,0,50,0,50,0
"465",469,11100,30.2440540540541,0,26.4054054054054,50.036036036036,19.5765765765766,3.31531531531532,0
"466",470,27,1025.92592592593,14.8148148148148,0,0,7.40740740740741,3.7037037037037,51.8518518518518
"467",471,104,835.865384615385,0,0.961538461538462,25,46.1538461538462,23.0769230769231,0
"468",472,1699,102.600353148911,0,0.117716303708064,73.2783990582696,9.53502060035315,16.1271336080047,0
"469",473,464,148.508620689655,0,0,0,10.9913793103448,50.2155172413793,17.6724137931034
"470",474,12036,20.0933865071452,0,0.149551345962114,17.9710867397807,36.87271518777,39.3652376204719,0.0830840810900631
"471",475,73,334.383561643836,0,1.36986301369863,31.5068493150685,43.8356164383562,16.4383561643836,0
"472",476,604,1358.7798013245,13.0794701986755,0,0,0,8.60927152317881,61.9205298013245
"473",477,4131,352.599854756717,0,5.93076736867587,21.8106995884774,42.7015250544662,28.8307915758896,0
"474",478,201,175.621890547264,0,0,15.4228855721393,14.4278606965174,45.771144278607,14.9253731343284
"475",479,4,96,0,0,25,50,0,25
"476",480,21,1846.90476190476,0,0,4.76190476190476,57.1428571428571,23.8095238095238,14.2857142857143
"477",482,106,462.235849056604,24.5283018867925,2.83018867924528,0,0,21.6981132075472,40.5660377358491
"478",483,31,302,0,0,9.67741935483871,64.5161290322581,25.8064516129032,0
"479",484,681,166.030837004405,0,0,16.8869309838473,24.3759177679883,50.0734214390602,1.17474302496329
"480",485,142,1819.83802816901,0,2.8169014084507,21.1267605633803,30.9859154929577,35.9154929577465,0
"481",486,7156,452.13555058692,4.17831190609279,0,16.4896590273896,1.77473448854108,27.0961430967021,28.4516489659027
"482",487,2371,118.420075917334,0,0,35.0063264445382,14.6773513285534,43.1463517503163,1.56052298608182
"483",488,44,118.659090909091,0,0,0,9.09090909090909,29.5454545454545,36.3636363636364
"484",489,11,972.272727272727,0,0,36.3636363636364,45.4545454545455,18.1818181818182,0
"485",490,1472,723.51902173913,0,0.0679347826086956,27.5135869565217,53.3288043478261,16.304347826087,0
"486",491,549,94.3333333333333,0,0,38.615664845173,53.7340619307832,6.19307832422587,0
"487",492,2271,753.937472479084,0,0.396301188903567,25.4513430206957,44.2536327608983,26.376045794804,0
"488",493,121,1280.82644628099,0,0,6.61157024793388,42.9752066115703,50.4132231404959,0
"489",494,7409,74.8688082062357,11.5670130921852,10.9056552841139,22.5131596706708,13.6185720070185,24.2272911324065,11.8099608584154
"490",495,22,3646.27272727273,0,4.54545454545455,4.54545454545455,81.8181818181818,4.54545454545455,0
"491",496,652,203.957055214724,0,0,35.2760736196319,15.7975460122699,44.1717791411043,0.460122699386503
"492",497,35,2873.2,0,14.2857142857143,45.7142857142857,20,8.57142857142857,0
"493",498,13827,50.3959644174441,0,5.4241701019744,17.928690243726,27.7066608808852,43.5380053518478,0.470094742171114
"494",499,883,69.1336353340883,0,0,31.8233295583239,26.1608154020385,41.3363533408834,0
"495",500,4251,117.530698659139,0,0,15.6198541519642,23.500352858151,53.1404375441073,0.376382027758175
"496",501,29,3379.31034482759,0,0,10.3448275862069,24.1379310344828,55.1724137931034,6.89655172413793
"497",502,186,120.005376344086,34.4086021505376,1.0752688172043,0.537634408602151,0.537634408602151,22.0430107526882,31.7204301075269
"498",503,3327,115.810339645326,0,0,0.0601142170123234,13.1048993086865,53.6218815749925,17.8839795611662
"499",504,6158,23.2050990581358,9.40240337772004,3.76745696654758,10.0194868463787,24.163689509581,30.8216953556349,14.6638518999675
"500",505,122,81.1065573770492,0,0,19.672131147541,55.7377049180328,24.5901639344262,0
"501",506,20,9417.25,5,15,30,15,35,0
"502",507,72,1613.36111111111,0,0,6.94444444444444,51.3888888888889,38.8888888888889,0
"503",508,2887,197.880845167994,0,0,52.8576376861794,6.40803602355386,35.7810876342224,0.623484586075511
"504",509,9,1570,44.4444444444444,0,0,0,22.2222222222222,22.2222222222222
"505",510,5995,81.4156797331109,0,3.48623853211009,39.0658882402002,26.0050041701418,27.5229357798165,0.233527939949958
"506",511,3103,241.874959716403,0,0,13.9220109571383,16.98356429262,56.0425394779246,2.67483080889462
"507",512,898,322.272828507795,0,0,0,2.11581291759465,66.0356347438753,15.4788418708241
"508",513,626,1075.10383386581,4.47284345047923,0,0,0.159744408945687,19.1693290734824,48.4025559105431
"509",514,497,369.012072434608,0,0,48.8933601609658,5.23138832997988,36.8209255533199,1.81086519114688
"510",515,91,327.472527472527,0,2.1978021978022,12.0879120879121,26.3736263736264,50.5494505494505,5.49450549450549
"511",516,209,168.813397129187,0,0,3.82775119617225,31.5789473684211,58.3732057416268,1.43540669856459
"512",517,3955,95.75600505689,0,0.176991150442478,64.8293299620733,15.8280657395702,18.7610619469027,0
"513",518,2316,168.866580310881,0,0,31.7357512953368,27.5474956822107,39.594127806563,0
"514",519,180,2186.21666666667,0,0.555555555555556,35.5555555555556,30.5555555555556,27.2222222222222,0
"515",520,184,70.9619565217391,0,1.08695652173913,30.4347826086957,39.1304347826087,26.6304347826087,0
"516",521,354,204.646892655367,9.03954802259887,0,0,0,22.5988700564972,49.4350282485876
"517",522,684,233.605263157895,0,0,38.7426900584795,3.50877192982456,50.1461988304094,1.90058479532164
"518",523,181,69.4640883977901,0,4.97237569060773,35.3591160220994,18.7845303867403,40.8839779005525,0
"519",524,198,94.3787878787879,0,0,31.3131313131313,32.8282828282828,34.8484848484849,0
"520",525,80,345.3375,0,0,33.75,47.5,11.25,0
"521",526,23639,50.0702229366725,8.98938195355133,3.74381319006726,15.5167308261771,21.8579466136469,25.9571047844663,16.1597360294429
"522",527,97,422.752577319588,0,3.09278350515464,47.4226804123711,38.1443298969072,11.340206185567,0
"523",528,18331,39.7066717582238,0,9.90126016038405,29.3273689378648,31.7931373083847,26.4851890240576,0.0327314385467241
"524",529,257,953.214007782101,0,1.55642023346304,29.9610894941634,64.9805447470817,2.72373540856031,0
"525",530,124,307.822580645161,0,0,0.806451612903226,0,75.8064516129032,5.64516129032258
"526",531,2544,239.635613207547,0.0786163522012579,0,0,7.27201257861635,67.7672955974843,12.0676100628931
"527",532,3424,279.472838785047,11.5946261682243,0,0,0,20.7651869158879,48.0432242990654
"528",533,650,150.033846153846,6.46153846153846,0,0,0.153846153846154,28,44.9230769230769
"529",534,340,261.514705882353,0,4.41176470588235,22.9411764705882,42.0588235294118,29.4117647058824,0
"530",535,24,1550,0,0,4.16666666666667,50,41.6666666666667,0
"531",536,12,20417.0833333333,0,0,50,50,0,0
"532",537,439,408.462414578588,0,0.455580865603645,26.6514806378132,44.6469248291572,27.5626423690205,0
"533",538,80,1466.875,0,0,13.75,35,47.5,0
"534",539,5765,20.6825672159584,14.1370338248049,5.72419774501301,8.46487424111015,19.4449262792715,28.6036426712923,16.3226366001735
"535",540,152,1094.42763157895,0,0,1.97368421052632,39.4736842105263,57.8947368421053,0
"536",541,848,186.099056603774,44.9292452830189,3.77358490566038,0,0,6.48584905660377,35.1415094339623
"537",542,618,100.245954692557,1.61812297734628,0,0,6.957928802589,51.7799352750809,25.0809061488673
"538",543,198,443.863636363636,0,0,47.4747474747475,6.56565656565657,39.8989898989899,0
"539",544,383,97.2297650130548,0,0,0,12.0104438642298,51.6971279373368,16.9712793733681
"540",545,7639,28.8152899594188,0,2.42178295588428,61.120565519047,27.1108783872235,8.50896714229611,0
"541",546,1165,26.5648068669528,0,2.23175965665236,40.8583690987124,35.1931330472103,20.4291845493562,0
"542",547,859,116.711292200233,0,0.582072176949942,16.8800931315483,43.5389988358556,37.8346915017462,0
"543",548,15,844.666666666667,0,0,26.6666666666667,60,13.3333333333333,0
"544",549,1714,56.0700116686114,0,44.6907817969662,24.5624270711785,28.4130688448075,0.58343057176196,0
"545",550,1383,36.9660159074476,0,0,31.5979754157628,34.4179320318149,31.7425885755604,0
"546",551,198,163.823232323232,0,0,27.2727272727273,54.040404040404,18.6868686868687,0
"547",552,196,1302.90306122449,0,3.06122448979592,13.7755102040816,20.4081632653061,56.6326530612245,0
"548",553,306,922.287581699346,2.28758169934641,0,6.20915032679739,0,23.202614379085,37.9084967320261
"549",554,7420,22.7645552560647,8.1266846361186,4.48787061994609,10.256064690027,23.4097035040431,32.7088948787062,13.2749326145553
"550",555,24015,41.8025400791172,5.22173641474079,20.0624609618988,15.2113262544243,17.4432646262752,29.4607536956069,7.40370601707266
"551",556,1886,113.183457051962,0,0,9.5440084835631,19.0349946977731,58.3244962884411,6.3626723223754
"552",558,3434,135.513104251602,0.69889341875364,0,7.54222481071637,19.336051252184,42.31217239371,21.432731508445
"553",559,545,113.94495412844,0,0,20.5504587155963,62.9357798165138,15.2293577981651,0
"554",560,2583,169.826558265583,28.3778552071235,0,0,0,13.511420828494,45.4123112659698
"555",561,4037,133.501114689126,6.19271736437949,0,0,4.35967302452316,46.0242754520684,28.8085211790934
"556",562,96,1451.47916666667,18.75,0,0,0,8.33333333333333,58.3333333333333
"557",563,93,171.301075268817,0,0,11.8279569892473,21.505376344086,62.3655913978495,0
"558",564,2041,364.64821166095,0.0979911807937286,5.92846643802058,29.1523762861342,42.7731504164625,19.9412052915238,0.391964723174914
"559",565,1271,115.230527143981,2.8324154209284,0,0.786782061369001,4.0912667191188,30.7631785995279,44.7678992918961
"560",566,1703,165.401644157369,0,0,33.2941867293012,17.7921315325895,37.6981796829125,3.34703464474457
"561",567,140,169.071428571429,0,1.42857142857143,4.28571428571429,5,69.2857142857143,4.28571428571429
"562",568,7745,68.081471917366,0,1.42027114267269,83.4602969657844,8.23757262750162,6.32666236281472,0
"563",569,2874,93.9808629088378,2.12247738343772,0,4.00139178844816,13.6047320807237,48.1210855949896,21.2247738343772
"564",570,1295,155.948262548263,0.849420849420849,0,11.1969111969112,5.40540540540541,52.046332046332,17.7606177606178
"565",571,73,2059.58904109589,0,0,26.027397260274,39.7260273972603,34.2465753424658,0
"566",572,2132,85.0919324577861,0,0,5.0656660412758,22.5609756097561,50.515947467167,8.30206378986867
"567",573,129,448.720930232558,9.30232558139535,0,0,0,9.30232558139535,63.5658914728682
"568",574,2370,128.90970464135,0,5.14767932489451,43.6708860759494,43.6286919831224,7.29957805907173,0
"569",575,797,33.4993726474279,0,0.125470514429109,41.7816813048933,48.6825595984944,8.28105395232121,0
"570",576,610,138.204918032787,0,0.163934426229508,58.5245901639344,30,10.655737704918,0
"571",577,62,1361.06451612903,0,0,9.67741935483871,77.4193548387097,12.9032258064516,0
"572",578,8,1225,0,0,12.5,12.5,75,0
"573",579,1176,232.802721088435,0,0,29.421768707483,40.9863945578231,27.8061224489796,0
"574",580,423,584.338061465721,0,1.6548463356974,25.0591016548463,47.5177304964539,20.3309692671395,0
"575",581,683,105.790629575403,1.17130307467057,0,0.146412884333821,7.90629575402635,62.6647144948756,14.3484626647145
